ProjectId,ProjectName,UserId,Description,Rating,ReviewerName,Source,CreatedOn
100324,"Candeur Signature",0,"Open space area in great. But the date of possession is a bit distant.",4,Bhavna,moderation,"2025-03-12 19:29:40"
100324,"Candeur Signature",0,"Checked out the site last week. The spacious design and considerate planning are superb.",5,Aarohi,moderation,"2025-03-12 19:29:40"
1266,"Saya Gold Avenue",0,"I like this place a lot. It's adjacent to Shipra Mall and near NH-24. Facilitates easy commute.",5,Anika,moderation,"2025-03-12 19:43:35"
1266,"Saya Gold Avenue",0,"Semi-Olympic pool is liked by my kids. We spend hours there every Saturday and Sunday.",5,Anika,moderation,"2025-03-12 19:43:35"
1266,"Saya Gold Avenue",0,"Large apartments with contemporary designs. It is like luxury living with my family.",5,Raj,moderation,"2025-03-12 19:43:35"
1266,"Saya Gold Avenue",0,"Just one lift per tower results in long waiting lines during rush hours. But overall amenities and location are excellent.",4,Rijuta,moderation,"2025-03-12 19:43:35"
1266,"Saya Gold Avenue",0,"High maintenance fees are a drawback for me. But facilities and location are appriciable",4,Mahato,moderation,"2025-03-12 19:43:35"
678,"Prateek Wisteria",0,"Staying at Prateek Wisteria has been a wonderful experience overall. The facilities here, particularly the gym and pool, are properly maintained and ideal for morning workouts. ",5,Siddharth,moderation,"2025-03-12 19:54:51"
678,"Prateek Wisteria",0,"Having an in-house store and 24x7 medical shop ensures easy daily living without frequent visits outside.",5,Tanmay,moderation,"2025-03-12 19:54:51"
678,"Prateek Wisteria",0,"Security is very tight, which is comforting, but occasionally it becomes bothersome to guests when they visit.",4,Dakshi,moderation,"2025-03-12 19:54:51"
678,"Prateek Wisteria",0,"The apartments are equipped with a trendy modular kitchen, although parking at times is slightly cramped. ",4,Fatema,moderation,"2025-03-12 19:54:51"
678,"Prateek Wisteria",0," The most excellent thing is how close the project is to the metro, so traveling is extremely convenient and hassle-free. ",5,Raj,moderation,"2025-03-12 19:54:51"
10497,"Sumadhura Eden Garden",0,"Living here has been an absolute delight. The facilities here are really excellent. The gym is well-stocked, and the swimming pool is spotlessly clean.",5,Sudha,moderation,"2025-03-12 20:09:20"
10497,"Sumadhura Eden Garden",0,"This place makes it ideal for unwinding. I also appreciate the availability of an on-site shop and medical store.",5,Rahul,moderation,"2025-03-12 20:09:20"
10497,"Sumadhura Eden Garden",0,"Security is very tight, which is comforting, although at times guests get a little trouble while entering.",4,Mayuri,moderation,"2025-03-12 20:09:20"
10497,"Sumadhura Eden Garden",0,"The kitchen area in the apartments is designed with a modular look, but I think the parking space can be a little congested at times.",3,Ishika,moderation,"2025-03-12 20:09:20"
10497,"Sumadhura Eden Garden",0,"The closest metro is one of the major benefits, as daily commuting is easy and convenient. All in all, a wonderful place to stay!",5,Arjun,moderation,"2025-03-12 20:09:20"
703,"ATS One Hamlet",0,"Life here at ATS One Hamlet has been really good so far. Both the swimming pool and the gym are properly maintained and ideal for regular workout.",5,Hussain,moderation,"2025-03-13 07:01:05"
703,"ATS One Hamlet",0,"I really like the fact that everything is at hand there is an in-house store and even a medical shop, so daily essentials are really convenient.",5,Ayaan,moderation,"2025-03-13 07:01:05"
703,"ATS One Hamlet",0,"Security is great, but guests do get delayed at the gate. The apartments are large in size with a perfectly designed.",4,Pooja,moderation,"2025-03-13 07:01:05"
703,"ATS One Hamlet",0,"The parking sometimes seems cramped. The highlight of the place is the location proximity to the metro ensures smooth commuting.",4,Yuvraj,moderation,"2025-03-13 07:01:05"
703,"ATS One Hamlet",0,"It's an overall good place to reside with a balance of luxury and convenience, though small enhancements in guest access and parking would be perfect.",4,Suraj,moderation,"2025-03-13 07:01:05"
687,"Gulshan Ikebana",0,"The living experience is amazing. The gym is equipped well, and the swimming pool is well-maintained and clean.",5,Anirudh,moderation,"2025-03-13 07:16:17"
687,"Gulshan Ikebana",0,"Having a shop and a medical outlet within society is a boon. Ease of access to these amenities simplifies life to a great extent for us.",5,Rajat,moderation,"2025-03-13 07:16:17"
687,"Gulshan Ikebana",0,"The security is great. Guests complain about the long verification process at the gate, though. ",4,Palash,moderation,"2025-03-13 07:16:17"
687,"Gulshan Ikebana",0,"The interiors are contemporary. However, it can be a problem, particularly during rush hours. The visitor parking is usually occupied",4,Megha,moderation,"2025-03-13 07:16:17"
687,"Gulshan Ikebana",0,"One of the best things about this location is its proximity. The metro stop is at walking distance.",5,Jiya,moderation,"2025-03-13 07:16:17"
184338,"Ramprastha Greens",0,"It is a joy to live here. The lots of greenery and parks are ideal for walks in the evening.",5,Raj,moderation,"2025-03-13 07:45:19"
184338,"Ramprastha Greens",0,"The location near Vaishali Metro Station simplifies my daily journey. I love the project and the quality of the construction is also great.",4,Joseph,moderation,"2025-03-13 07:45:19"
184338,"Ramprastha Greens",0,"Enjoy the consistent power supply, but intermittent water shortages are a worry.",4,Piayali,moderation,"2025-03-13 07:45:19"
184338,"Ramprastha Greens",0,"The wide-ranging apartments are well planned, although maintenance facilities could be more timely.",4,Shreyas,moderation,"2025-03-13 07:45:19"
184338,"Ramprastha Greens",0,"The proximity of good schools is a major advantage for my kids' education.",5,Umesh,moderation,"2025-03-13 07:45:19"
88192,"Green View Apartments",0,"It has been a nice experience to live here. The play area for children is a favorite with my kids, and the parks are clean.",5,Kuntal,moderation,"2025-03-13 08:38:39"
88192,"Green View Apartments",0,"The ease of access to schools such as Little Champs PreSchool and Noida Education Academy facilitated our decision in selecting this area.",5,Sayantan,moderation,"2025-03-13 08:38:39"
88192,"Green View Apartments",0,"Proximity to hospitals such as Yatharth Super Speciality Hospital gives us the feeling of being secure.",5,Poulami,moderation,"2025-03-13 08:38:39"
88192,"Green View Apartments",0,"The green surroundings provide a quiet setting, but occasionally the location is a bit noisy because of the traffic around.",4,Lalit,moderation,"2025-03-13 08:38:39"
88192,"Green View Apartments",0,"Power backup is dependable, but sometimes there have been water supply problems during rush hours.",3,Alka,moderation,"2025-03-13 08:38:39"
1753,"Raheja Residency",0,"The residential complex provides a great lifestyle with a fully equipped gym and a clean, well-maintained swimming pool, ideal for my family.",5,Shubham,moderation,"2025-03-13 08:50:44"
1753,"Raheja Residency",0,"Having a grocery store and medical shop in the complex ensures that daily needs are readily available.",5,Rohan,moderation,"2025-03-13 08:50:44"
1753,"Raheja Residency",0,"The gated community is secure with tight security controls. But visitors occasionally experience a delay as a result of the stringent entry procedures.",4,Kalyan,moderation,"2025-03-13 08:50:44"
1753,"Raheja Residency",0,"The sleek modular kitchen is a convenient addition while preparing meals, but the parking space is often cramped.",4,Hena,moderation,"2025-03-13 08:50:44"
1753,"Raheja Residency",0,"The proximity of the metro station provides smooth connectivity. It decrease my travel time and makes it easy to my offic.",5,Sunidhi,moderation,"2025-03-13 08:50:44"
705,"ATS Pristine",0,"I loved the serene atmosphere and greenery. It feels like a resort away from city pollution but still nicely connected.",5,Aditya,moderation,"2025-03-13 09:49:23"
705,"ATS Pristine",0,"Roomy apartments with great ventilation. The sports center and gym facilities are well-serviced and ideal for health enthusiasts.",5,Vipul,moderation,"2025-03-13 09:49:23"
705,"ATS Pristine",0,"Construction is good, but maintenance cost is slightly high compared to similar projects in the locality.",4,Gourav,moderation,"2025-03-13 09:49:23"
705,"ATS Pristine",0,"Coming here was an excellent choice. The metro is nearby, so daily commuting is convenient. The clubhouse is my favorite place!",5,Tamannah,moderation,"2025-03-13 09:49:23"
705,"ATS Pristine",0,"Great society with excellent amenities, but parking for visitors can be a problem on weekends. Nevertheless, love the overall atmosphere!",4,Utsav,moderation,"2025-03-13 09:49:23"
16755,"Alpine Eco",0,"Living here has been a wonderful experience. Clubhouse and pool are top-class, and week ends are now fun.",5,Rajesh,moderation,"2025-03-13 10:24:06"
16755,"Alpine Eco",0,"Having Outer Ring Road nearby is a big plus point, bringing down my daily travel time to almost half.",5,Aditi,moderation,"2025-03-13 10:24:06"
16755,"Alpine Eco",0,"Large-sized apartments with up-to-date designs. But delaying maintenance at times is frustrating.",4,Mukesh,moderation,"2025-03-13 10:24:06"
16755,"Alpine Eco",0,"I like the green initiatives like waste management. Such responsibility is inspiring.",5,Kinjal,moderation,"2025-03-13 10:24:06"
16755,"Alpine Eco",0,"Though amenities are best, parking area can sometimes get congested in peak hours.",4,Kuhelika,moderation,"2025-03-13 10:24:06"
25403,"DSR Parkway",0,"I am recent homebuyer. Clubhouse is humongous and my children simply adore the children's play section. The driving time to downtown is longer than anticipated, though.",5,Yogesh,moderation,"2025-03-13 10:34:05"
25403,"DSR Parkway",0,"The open space of 80% is godsend. Morning walks are invigorating for us. A few more superstores nearby would be welcome.",5,Tara,moderation,"2025-03-13 10:34:05"
25403,"DSR Parkway",0,"Our spacious 2 BHK has ultra-modern interior. The finish quality appears world-class.",5,Arijit,moderation,"2025-03-13 10:34:05"
25403,"DSR Parkway",0,"Amenities are great, particularly the gym and pool. But, maintenance charges are a bit on the higher side.",4,Kaushik,moderation,"2025-03-13 10:34:05"
25403,"DSR Parkway",0,"Location is ideal for my job in the IT corridor. Quiet surroundings with plenty of greenery.",5,Sujatra,moderation,"2025-03-13 10:34:05"
1487,"Sobha Silicon Oasis",0,"I bought a flat recently here. It spacious layout and up-to-date amenities make it ideal for families.",5,Arnav,moderation,"2025-03-13 10:45:40"
1487,"Sobha Silicon Oasis",0,"The clubhouse and gym are kept well, which offers great recreational facilities.",5,Jagat,moderation,"2025-03-13 10:45:40"
1487,"Sobha Silicon Oasis",0,"Although the location is good, sporadic traffic on Hosa Road is a minus",4,Pankaj,moderation,"2025-03-13 10:45:40"
1487,"Sobha Silicon Oasis",0,"I enjoy the quality of construction, but wish they had provided more parking for guests.",3,Srestha,moderation,"2025-03-13 10:45:40"
1487,"Sobha Silicon Oasis",0,"It has been a delight to live here; the peaceful atmosphere and accessibility to workplaces are huge positives.",5,Kuheli,moderation,"2025-03-13 10:45:40"
182008,"Sunrise Apartments Faridabad",0,"I love the calm atmosphere and the open space of the apartment. It's like a home in heaven!",5,Sambhabi,moderation,"2025-03-13 10:59:15"
182008,"Sunrise Apartments Faridabad",0,"The gym and club house are wonderful, but parking space on occasions is a problem.",4,Gautam,moderation,"2025-03-13 10:59:15"
182008,"Sunrise Apartments Faridabad",0,"Very immpressive quality of construction, and interiors also feel luxurious. Happy buying!",5,Riya,moderation,"2025-03-13 10:59:15"
182008,"Sunrise Apartments Faridabad",0,"Security is strict, but entry of visitors can be a bit of a problem at times.",4,Harsh,moderation,"2025-03-13 10:59:15"
182008,"Sunrise Apartments Faridabad",0,"Super location with all the necessities around. It makes life really convenient for my family.",5,Sai,moderation,"2025-03-13 10:59:15"
1567,"Prestige Augusta Golf Village",0,"My villa's view of the golf course is simply wonderful. So serene and calming!",5,Sanvi,moderation,"2025-03-13 11:14:09"
1567,"Prestige Augusta Golf Village",0,"I really love the roomy feel and high-end quality, but maintenance fees might be lower",4,Firoj,moderation,"2025-03-13 11:14:09"
1567,"Prestige Augusta Golf Village",0,"This place has excellent community living with first-class amenities. It feels like a resort daily!",5,Rahul,moderation,"2025-03-13 11:14:09"
1567,"Prestige Augusta Golf Village",0,"Security is close, but visitor rules for entry can be annoying at times. Location is also good.",4,Nabin,moderation,"2025-03-13 11:14:09"
1567,"Prestige Augusta Golf Village",0,"Ideal for a family! My children enjoy the open area and sporting facilities.",5,Kriti,moderation,"2025-03-13 11:14:09"
